Stacja;Data;Godzina;zjawisko;Zachmurzenia;Cisnienie
12330;04.08.2020;08:00:00;Deszcz;8;1010.7
12375;04.08.2020;08:00:00;Deszcz;8;1008.6
12415;04.08.2020;08:00:00;Deszcz;8;1010.5
12418;04.08.2020;08:00:00;Deszcz;8;1010.5
12424;04.08.2020;08:00:00;Deszcz;8;1009.2
12435;04.08.2020;08:00:00;Deszcz;8;1008.1
12455;04.08.2020;08:00:00;Deszcz;8;1007.3
12465;04.08.2020;08:00:00;Deszcz;8;1007.3
12469;04.08.2020;08:00:00;Deszcz;8;1006.3
12488;04.08.2020;08:00:00;Deszcz;8;1007.7
12500;04.08.2020;08:00:00;Deszcz;8;1011.6
12520;04.08.2020;08:00:00;Deszcz;8;1009.2
12530;04.08.2020;08:00:00;Deszcz;8;1007.7
12540;04.08.2020;08:00:00;Deszcz;8;1007.6
12550;04.08.2020;08:00:00;Deszcz;0;1006.8
12560;04.08.2020;08:00:00;Deszcz;8;1006.7
12570;04.08.2020;08:00:00;Deszcz;8;1006.6
12600;04.08.2020;08:00:00;Deszcz;8;1007.5
12250;04.08.2020;09:00:00;Deszcz;8;1010.0
12270;04.08.2020;09:00:00;Deszcz;8;1009.2
12295;04.08.2020;09:00:00;Deszcz;8;1009.2
12330;04.08.2020;09:00:00;Deszcz;8;1010.9
12375;04.08.2020;09:00:00;Deszcz;8;1008.2
12424;04.08.2020;09:00:00;Deszcz;8;1009.7
12435;04.08.2020;09:00:00;Deszcz;8;1008.5
12465;04.08.2020;09:00:00;Deszcz;8;1007.9
12495;04.08.2020;09:00:00;Deszcz;8;1007.4
12570;04.08.2020;09:00:00;Deszcz;8;1006.2
12285;04.08.2020;09:00:00;Deszcz;0;1009.2
12360;04.08.2020;09:00:00;Deszcz;0;1008.9
12385;04.08.2020;09:00:00;Deszcz;8;1008.9
12415;04.08.2020;09:00:00;Deszcz;8;1011.0
12418;04.08.2020;09:00:00;Deszcz;8;1010.8
12455;04.08.2020;09:00:00;Deszcz;8;1007.4
12469;04.08.2020;09:00:00;Deszcz;8;1006.4
12488;04.08.2020;09:00:00;Deszcz;8;1007.4
12500;04.08.2020;09:00:00;Deszcz;8;1012.4
12520;04.08.2020;09:00:00;Deszcz;8;1009.7
12540;04.08.2020;09:00:00;Deszcz;7;1008.1
12560;04.08.2020;09:00:00;Deszcz;8;1007.4
12600;04.08.2020;09:00:00;Deszcz;8;1007.9
12250;04.08.2020;10:00:00;Deszcz;8;1010.1
12270;04.08.2020;10:00:00;Deszcz;8;1009.3
12272;04.08.2020;10:00:00;Deszcz;8;1009.7
12280;04.08.2020;10:00:00;Deszcz;8;1009.3
12285;04.08.2020;10:00:00;Deszcz;0;1009.5
12360;04.08.2020;10:00:00;Deszcz;0;1008.7
12375;04.08.2020;10:00:00;Deszcz;8;1007.7
12385;04.08.2020;10:00:00;Deszcz;8;1008.1
12418;04.08.2020;10:00:00;Deszcz;8;1011.3
12424;04.08.2020;10:00:00;Deszcz;8;1010.3
12435;04.08.2020;10:00:00;Deszcz;8;1008.8
12455;04.08.2020;10:00:00;Deszcz;8;1007.9
12465;04.08.2020;10:00:00;Deszcz;8;1007.7
12469;04.08.2020;10:00:00;Deszcz;8;1007.0
12488;04.08.2020;10:00:00;Deszcz;8;1007.1
12495;04.08.2020;10:00:00;Deszcz;8;1006.8
12500;04.08.2020;10:00:00;Deszcz;8;1012.8
12520;04.08.2020;10:00:00;Deszcz;8;1010.7
12540;04.08.2020;10:00:00;Deszcz;8;1008.8
12160;04.08.2020;11:00:00;Deszcz;8;1010.7
12185;04.08.2020;11:00:00;Deszcz;8;1009.6
12195;04.08.2020;11:00:00;Deszcz;8;1009.5
12250;04.08.2020;11:00:00;Deszcz;8;1010.4
12270;04.08.2020;11:00:00;Deszcz;8;1009.2
12272;04.08.2020;11:00:00;Deszcz;8;1010.0
12280;04.08.2020;11:00:00;Deszcz;8;1009.6
12285;04.08.2020;11:00:00;Deszcz;0;1009.1
12295;04.08.2020;11:00:00;Deszcz;8;1008.9
12360;04.08.2020;11:00:00;Deszcz;0;1009.2
12375;04.08.2020;11:00:00;Deszcz;8;1007.8
12385;04.08.2020;11:00:00;Deszcz;8;1007.9
12424;04.08.2020;11:00:00;Deszcz;8;1011.3
12435;04.08.2020;11:00:00;Deszcz;8;1009.6
12465;04.08.2020;11:00:00;Deszcz;8;1008.0
12469;04.08.2020;11:00:00;Deszcz;8;1007.4
12488;04.08.2020;11:00:00;Deszcz;8;1007.4
12500;04.08.2020;11:00:00;Deszcz;8;1013.4
12520;04.08.2020;11:00:00;Deszcz;8;1011.3
12540;04.08.2020;11:00:00;Deszcz;8;1009.4
12212;04.08.2020;03:00:00;Mgˆa;0;1011.4
12212;04.08.2020;04:00:00;Mgˆa;0;1011.7
12212;04.08.2020;05:00:00;Mgˆa;0;1011.6
12326;04.08.2020;08:00:00;Deszcz;8;1010.6
12336;04.08.2020;03:00:00;Deszcz;8;1008.4
12336;04.08.2020;08:00:00;Deszcz;8;1009.2
12342;04.08.2020;07:00:00;Deszcz;7;1009.2
12342;04.08.2020;08:00:00;Deszcz;7;1009.5
12345;04.08.2020;07:00:00;Deszcz;0;1008.4
12345;04.08.2020;08:00:00;Deszcz;0;1008.2
12376;04.08.2020;04:00:00;Deszcz;7;1007.8
12376;04.08.2020;06:00:00;Deszcz;7;1007.6
12376;04.08.2020;07:00:00;Deszcz;8;1007.9
12452;04.08.2020;06:00:00;Deszcz;8;1008.2
12452;04.08.2020;07:00:00;Deszcz;8;1008.5
12452;04.08.2020;08:00:00;Deszcz;8;1008.0
12454;04.08.2020;05:00:00;Deszcz;8;1007.4
12454;04.08.2020;06:00:00;Deszcz;8;1007.6
12454;04.08.2020;07:00:00;Deszcz;8;1007.1
12454;04.08.2020;08:00:00;Deszcz;8;1007.2
12466;04.08.2020;05:00:00;Deszcz;8;1007.9
12466;04.08.2020;06:00:00;Deszcz;8;1008.2
12466;04.08.2020;07:00:00;Deszcz;8;1008.0
12466;04.08.2020;08:00:00;Deszcz;8;1007.2
12485;04.08.2020;07:00:00;Deszcz;8;1007.7
12485;04.08.2020;08:00:00;Deszcz;8;1007.3
12490;04.08.2020;08:00:00;Deszcz;8;1007.8
12185;04.08.2020;12:00:00;Deszcz;8;1009.8
12195;04.08.2020;12:00:00;Deszcz;8;1009.6
12250;04.08.2020;12:00:00;Deszcz;8;1011.0
12270;04.08.2020;12:00:00;Deszcz;8;1009.6
12272;04.08.2020;12:00:00;Deszcz;8;1010.4
12280;04.08.2020;12:00:00;Deszcz;8;1009.5
12285;04.08.2020;12:00:00;Deszcz;0;1009.2
12295;04.08.2020;12:00:00;Deszcz;8;1008.5
12360;04.08.2020;12:00:00;Deszcz;0;1009.4
12375;04.08.2020;12:00:00;Deszcz;8;1008.2
12418;04.08.2020;12:00:00;Deszcz;8;1012.7
12424;04.08.2020;12:00:00;Deszcz;8;1012.1
12435;04.08.2020;12:00:00;Deszcz;8;1010.6
12455;04.08.2020;12:00:00;Deszcz;8;1009.3
12465;04.08.2020;12:00:00;Deszcz;8;1008.9
12500;04.08.2020;12:00:00;Deszcz;8;1013.9
12530;04.08.2020;12:00:00;Deszcz;8;1010.4
12540;04.08.2020;12:00:00;Deszcz;8;1010.3
12185;04.08.2020;13:00:00;Deszcz;8;1010.0
12195;04.08.2020;13:00:00;Deszcz;8;1009.6
12270;04.08.2020;13:00:00;Deszcz;8;1010.2
12272;04.08.2020;13:00:00;Deszcz;8;1010.7
12280;04.08.2020;13:00:00;Deszcz;8;1009.8
12285;04.08.2020;13:00:00;Deszcz;0;1009.5
12295;04.08.2020;13:00:00;Deszcz;8;1009.1
12360;04.08.2020;13:00:00;Deszcz;0;1009.9
12375;04.08.2020;13:00:00;Deszcz;8;1008.5
12385;04.08.2020;13:00:00;Deszcz;8;1008.6
12418;04.08.2020;13:00:00;Deszcz;8;1012.9
12424;04.08.2020;13:00:00;Deszcz;8;1013.0
12435;04.08.2020;13:00:00;Deszcz;8;1011.5
12455;04.08.2020;13:00:00;Deszcz;8;1010.1
12530;04.08.2020;13:00:00;Deszcz;8;1011.0
12540;04.08.2020;13:00:00;Deszcz;8;1011.2
12560;04.08.2020;13:00:00;Deszcz;8;1010.2
12185;04.08.2020;14:00:00;Deszcz;8;1010.3
12195;04.08.2020;14:00:00;Deszcz;8;1009.5
12270;04.08.2020;14:00:00;Deszcz;8;1010.3
12272;04.08.2020;14:00:00;Deszcz;8;1011.1
12280;04.08.2020;14:00:00;Deszcz;8;1009.9
12285;04.08.2020;14:00:00;Deszcz;0;1010.1
12295;04.08.2020;14:00:00;Deszcz;8;1009.4
12375;04.08.2020;14:00:00;Deszcz;8;1009.1
12385;04.08.2020;14:00:00;Deszcz;8;1008.3
12415;04.08.2020;14:00:00;Deszcz;8;1013.9
12435;04.08.2020;14:00:00;Deszcz;8;1012.1
12455;04.08.2020;14:00:00;Deszcz;8;1010.7
12465;04.08.2020;14:00:00;Deszcz;8;1010.3
12520;04.08.2020;14:00:00;Deszcz;8;1013.6
12530;04.08.2020;14:00:00;Deszcz;8;1011.7
12540;04.08.2020;14:00:00;Deszcz;8;1011.4
12560;04.08.2020;14:00:00;Deszcz;8;1010.8
12195;04.08.2020;15:00:00;Deszcz;8;1010.0
12270;04.08.2020;15:00:00;Deszcz;8;1011.1
12280;04.08.2020;15:00:00;Deszcz;8;1010.6
12295;04.08.2020;15:00:00;Deszcz;8;1009.2
12375;04.08.2020;15:00:00;Deszcz;8;1009.5
12424;04.08.2020;15:00:00;Deszcz;8;1013.9
12435;04.08.2020;15:00:00;Deszcz;8;1012.8
12465;04.08.2020;15:00:00;Deszcz;8;1011.3
12530;04.08.2020;15:00:00;Deszcz;8;1012.6
12185;04.08.2020;15:00:00;Deszcz;8;1010.7
12285;04.08.2020;15:00:00;Deszcz;0;1010.1
12418;04.08.2020;15:00:00;Deszcz;8;1013.8
12455;04.08.2020;15:00:00;Deszcz;8;1011.8
12500;04.08.2020;15:00:00;Deszcz;8;1015.5
12540;04.08.2020;15:00:00;Deszcz;8;1012.2
12195;04.08.2020;16:00:00;Deszcz;8;1010.2
12270;04.08.2020;16:00:00;Deszcz;8;1011.6
12280;04.08.2020;16:00:00;Deszcz;8;1011.0
12375;04.08.2020;16:00:00;Deszcz;8;1010.3
12418;04.08.2020;16:00:00;Deszcz;8;1014.1
12424;04.08.2020;16:00:00;Deszcz;8;1014.3
12455;04.08.2020;16:00:00;Deszcz;8;1012.3
12465;04.08.2020;16:00:00;Deszcz;8;1011.9
12500;04.08.2020;16:00:00;Deszcz;8;1016.3
12530;04.08.2020;16:00:00;Deszcz;8;1013.2
12540;04.08.2020;16:00:00;Deszcz;8;1012.7
12195;04.08.2020;17:00:00;Deszcz;8;1010.5
12330;04.08.2020;17:00:00;Deszcz;8;1014.7
12400;04.08.2020;17:00:00;Deszcz;8;1015.4
12418;04.08.2020;17:00:00;Deszcz;8;1014.9
12455;04.08.2020;17:00:00;Deszcz;8;1013.6
12465;04.08.2020;17:00:00;Deszcz;8;1013.0
12469;04.08.2020;17:00:00;Deszcz;8;1012.1
12500;04.08.2020;17:00:00;Deszcz;8;1016.9
12520;04.08.2020;17:00:00;Deszcz;8;1016.4
12530;04.08.2020;17:00:00;Deszcz;8;1014.2
12195;04.08.2020;18:00:00;Deszcz;8;1010.9
12280;04.08.2020;18:00:00;Deszcz;8;1012.2
12330;04.08.2020;18:00:00;Deszcz;7;1015.6
12336;04.08.2020;09:00:00;Deszcz;8;1009.8
12336;04.08.2020;10:00:00;Deszcz;8;1010.0
12336;04.08.2020;11:00:00;Deszcz;8;1010.7
12342;04.08.2020;09:00:00;Deszcz;7;1009.8
12342;04.08.2020;10:00:00;Deszcz;7;1010.1
12342;04.08.2020;11:00:00;Deszcz;7;1010.5
12342;04.08.2020;12:00:00;Deszcz;7;1010.9
12345;04.08.2020;09:00:00;Deszcz;0;1008.4
12345;04.08.2020;10:00:00;Deszcz;0;1008.8
12345;04.08.2020;11:00:00;Deszcz;0;1009.3
12345;04.08.2020;12:00:00;Deszcz;0;1010.3
12345;04.08.2020;14:00:00;Deszcz;0;1011.6
12375;04.08.2020;18:00:00;Deszcz;8;1011.9
12376;04.08.2020;09:00:00;Deszcz;8;1008.4
12376;04.08.2020;10:00:00;Deszcz;8;1007.7
12376;04.08.2020;11:00:00;Deszcz;7;1007.9
12376;04.08.2020;12:00:00;Deszcz;8;1008.0
12418;04.08.2020;18:00:00;Deszcz;8;1015.7
12452;04.08.2020;09:00:00;Deszcz;8;1008.2
12452;04.08.2020;10:00:00;Deszcz;8;1008.3
12452;04.08.2020;11:00:00;Deszcz;8;1008.7
12452;04.08.2020;12:00:00;Deszcz;8;1009.5
12452;04.08.2020;14:00:00;Deszcz;8;1011.2
12454;04.08.2020;09:00:00;Deszcz;8;1007.4
12454;04.08.2020;10:00:00;Deszcz;8;1007.2
12454;04.08.2020;11:00:00;Deszcz;8;1008.0
12454;04.08.2020;13:00:00;Deszcz;8;1009.5
12454;04.08.2020;14:00:00;Deszcz;8;1010.2
12455;04.08.2020;18:00:00;Deszcz;8;1014.5
12465;04.08.2020;18:00:00;Deszcz;8;1013.9
12466;04.08.2020;09:00:00;Deszcz;8;1006.9
12466;04.08.2020;10:00:00;Deszcz;8;1007.1
12466;04.08.2020;11:00:00;Deszcz;8;1007.6
12466;04.08.2020;12:00:00;Deszcz;8;1008.0
12469;04.08.2020;18:00:00;Deszcz;8;1013.1
12485;04.08.2020;10:00:00;Deszcz;8;1006.7
12490;04.08.2020;09:00:00;Deszcz;8;1007.4
12490;04.08.2020;10:00:00;Deszcz;8;1007.2
12490;04.08.2020;11:00:00;Deszcz;8;1007.4
12490;04.08.2020;12:00:00;Deszcz;8;1007.7
12520;04.08.2020;18:00:00;Deszcz;8;1016.9
12530;04.08.2020;18:00:00;Deszcz;8;1015.3
12540;04.08.2020;18:00:00;Deszcz;8;1014.9
12375;04.08.2020;19:00:00;Deszcz;8;1013.3
12385;04.08.2020;19:00:00;Deszcz;8;1011.9
12455;04.08.2020;19:00:00;Deszcz;8;1015.2
12520;04.08.2020;19:00:00;Deszcz;8;1017.9
12530;04.08.2020;19:00:00;Deszcz;8;1016.2
12540;04.08.2020;19:00:00;Deszcz;8;1015.5
12570;04.08.2020;19:00:00;Deszcz;7;1013.2
12230;04.08.2020;20:00:00;Deszcz;0;1016.1
12385;04.08.2020;20:00:00;Deszcz;8;1012.7
12455;04.08.2020;20:00:00;Deszcz;8;1016.0
12520;04.08.2020;20:00:00;Deszcz;8;1018.3
12530;04.08.2020;21:00:00;Deszcz;8;1017.0
12660;04.08.2020;21:00:00;Deszcz;0;1013.9
12530;04.08.2020;22:00:00;Deszcz;8;1017.2
12336;04.08.2020;15:00:00;Deszcz;8;1012.7
12376;04.08.2020;16:00:00;Deszcz;8;1009.2
12376;04.08.2020;17:00:00;Deszcz;8;1010.3
12376;04.08.2020;18:00:00;Deszcz;8;1011.0
12452;04.08.2020;15:00:00;Deszcz;8;1011.7
12452;04.08.2020;16:00:00;Deszcz;8;1012.6
12495;05.08.2020;00:00:00;Deszcz;8;1014.9
12520;05.08.2020;00:00:00;Mgˆa;8;1019.0
12520;05.08.2020;01:00:00;Mgˆa;8;1019.2
12530;05.08.2020;01:00:00;Mgˆa;8;1018.2
12120;05.08.2020;02:00:00;Mgˆa;0;1017.2
12270;05.08.2020;02:00:00;Mgˆa;2;1018.0
12520;05.08.2020;02:00:00;Mgˆa;8;1019.5
12530;05.08.2020;02:00:00;Mgˆa;8;1018.1
12660;05.08.2020;02:00:00;Deszcz;0;1015.9
12695;05.08.2020;02:00:00;Deszcz;0;1014.8
12120;05.08.2020;03:00:00;Mgˆa;1;1018.0
12270;05.08.2020;03:00:00;Mgˆa;2;1018.4
12330;05.08.2020;03:00:00;Mgˆa;1;1019.6
12530;05.08.2020;03:00:00;Mgˆa;8;1018.7
12566;05.08.2020;03:00:00;Deszcz;8;1017.1
12520;05.08.2020;03:00:00;Mgˆa;8;1019.6
12660;05.08.2020;03:00:00;Deszcz;0;1016.1
12120;05.08.2020;04:00:00;Mgˆa;1;1018.6
12330;05.08.2020;04:00:00;Mgˆa;2;1020.0
12520;05.08.2020;04:00:00;Mgˆa;8;1020.0
12530;05.08.2020;04:00:00;Mgˆa;7;1019.0
12566;05.08.2020;04:00:00;Deszcz;8;1017.7
12580;05.08.2020;04:00:00;Deszcz;8;1016.4
12660;05.08.2020;04:00:00;Deszcz;0;1016.6
12520;05.08.2020;05:00:00;Mgˆa;7;1020.4
12530;05.08.2020;05:00:00;Mgˆa;7;1019.9
12566;05.08.2020;05:00:00;Deszcz;8;1018.3
12575;05.08.2020;05:00:00;Deszcz;0;1017.3
12580;05.08.2020;05:00:00;Deszcz;8;1016.9
12600;05.08.2020;05:00:00;Deszcz;8;1018.6
12660;05.08.2020;05:00:00;Deszcz;0;1017.1
12695;05.08.2020;05:00:00;Deszcz;0;1016.7
12136;05.08.2020;01:00:00;Mgˆa;0;1017.9
12136;05.08.2020;02:00:00;Mgˆa;0;1018.4
12520;05.08.2020;06:00:00;Mgˆa;7;1020.7
12566;05.08.2020;06:00:00;Deszcz;8;1018.8
12580;05.08.2020;06:00:00;Deszcz;8;1017.3
12600;05.08.2020;06:00:00;Deszcz;8;1019.0
12660;05.08.2020;06:00:00;Deszcz;0;1017.8
12695;05.08.2020;06:00:00;Deszcz;0;1016.9
12575;05.08.2020;07:00:00;Deszcz;0;1018.8
12580;05.08.2020;07:00:00;Deszcz;8;1017.9
12660;05.08.2020;07:00:00;Deszcz;0;1018.0
12695;05.08.2020;07:00:00;Deszcz;0;1017.6
12580;05.08.2020;08:00:00;Deszcz;8;1017.9
12695;05.08.2020;08:00:00;Deszcz;0;1017.4
12580;05.08.2020;09:00:00;Deszcz;8;1018.1
12136;05.08.2020;03:00:00;Mgˆa;0;1019.0
12336;05.08.2020;03:00:00;Mgˆa;6;1019.5
12336;05.08.2020;04:00:00;Mgˆa;4;1019.9
12500;05.08.2020;23:00:00;Mgˆa;1;1022.9
12500;06.08.2020;00:00:00;Mgˆa;1;1023.0
12500;06.08.2020;01:00:00;Mgˆa;1;1023.2
12500;06.08.2020;02:00:00;Mgˆa;1;1023.3
12530;06.08.2020;02:00:00;Mgˆa;1;1021.9
12465;06.08.2020;03:00:00;Mgˆa;1;1023.1
12500;06.08.2020;03:00:00;Mgˆa;1;1023.3
12520;06.08.2020;03:00:00;Mgˆa;1;1022.4
12530;06.08.2020;03:00:00;Mgˆa;3;1022.0
12500;06.08.2020;04:00:00;Mgˆa;1;1023.5
12520;06.08.2020;04:00:00;Mgˆa;1;1022.7
12530;06.08.2020;04:00:00;Mgˆa;7;1021.8
12690;06.08.2020;04:00:00;Mgˆa;5;1020.4
12500;06.08.2020;05:00:00;Mgˆa;1;1023.6
12690;06.08.2020;05:00:00;Mgˆa;4;1020.5
12560;06.08.2020;19:00:00;Mgˆa;2;1022.3
12560;06.08.2020;21:00:00;Mgˆa;0;1022.6
12600;06.08.2020;21:00:00;Mgˆa;0;1022.9
12560;06.08.2020;22:00:00;Mgˆa;1;1023.0
12600;06.08.2020;22:00:00;Mgˆa;0;1023.3
12560;06.08.2020;23:00:00;Mgˆa;0;1023.0
12600;06.08.2020;23:00:00;Mgˆa;0;1023.4
12520;07.08.2020;00:00:00;Mgˆa;0;1023.6
12560;07.08.2020;00:00:00;Mgˆa;0;1023.2
12500;07.08.2020;01:00:00;Mgˆa;1;1023.6
12520;07.08.2020;01:00:00;Mgˆa;0;1023.6
12530;07.08.2020;01:00:00;Mgˆa;1;1022.6
12540;07.08.2020;01:00:00;Mgˆa;0;1022.8
12560;07.08.2020;01:00:00;Mgˆa;0;1023.0
12600;07.08.2020;01:00:00;Mgˆa;0;1023.1
12385;07.08.2020;02:00:00;Mgˆa;1;1025.2
12500;07.08.2020;02:00:00;Mgˆa;0;1023.5
12520;07.08.2020;02:00:00;Mgˆa;0;1023.5
12530;07.08.2020;02:00:00;Mgˆa;0;1022.7
12540;07.08.2020;02:00:00;Mgˆa;0;1022.8
12560;07.08.2020;02:00:00;Mgˆa;1;1022.8
12600;07.08.2020;02:00:00;Mgˆa;0;1022.9
12424;07.08.2020;03:00:00;Mgˆa;1;1022.5
12530;07.08.2020;03:00:00;Mgˆa;0;1022.6
12566;07.08.2020;03:00:00;Mgˆa;0;1023.2
12385;07.08.2020;03:00:00;Mgˆa;2;1025.4
12500;07.08.2020;03:00:00;Mgˆa;0;1023.4
12520;07.08.2020;03:00:00;Mgˆa;0;1023.7
12540;07.08.2020;03:00:00;Mgˆa;0;1022.8
12560;07.08.2020;03:00:00;Mgˆa;3;1022.9
12600;07.08.2020;03:00:00;Mgˆa;1;1022.9
12424;07.08.2020;04:00:00;Mgˆa;1;1022.8
12500;07.08.2020;04:00:00;Mgˆa;0;1023.9
12520;07.08.2020;04:00:00;Mgˆa;0;1024.2
12540;07.08.2020;04:00:00;Mgˆa;0;1023.1
12560;07.08.2020;04:00:00;Mgˆa;1;1023.2
12566;07.08.2020;04:00:00;Mgˆa;2;1023.5
12600;07.08.2020;04:00:00;Mgˆa;1;1023.1
12670;07.08.2020;04:00:00;Mgˆa;1;1023.4
12690;07.08.2020;04:00:00;Mgˆa;0;1023.8
12155;07.08.2020;04:00:00;Mgˆa;1;1026.4
12500;07.08.2020;05:00:00;Mgˆa;0;1023.9
12520;07.08.2020;05:00:00;Mgˆa;0;1024.4
12540;07.08.2020;05:00:00;Mgˆa;0;1023.2
12560;07.08.2020;05:00:00;Mgˆa;1;1023.2
12600;07.08.2020;05:00:00;Mgˆa;1;1023.2
12670;07.08.2020;05:00:00;Mgˆa;1;1023.5
12690;07.08.2020;05:00:00;Mgˆa;1;1023.7
12500;07.08.2020;06:00:00;Mgˆa;0;1023.4
12520;07.08.2020;06:00:00;Mgˆa;7;1024.2
12600;07.08.2020;06:00:00;Mgˆa;0;1023.1
12670;07.08.2020;06:00:00;Mgˆa;2;1023.5
12520;07.08.2020;07:00:00;Mgˆa;2;1023.7
12385;08.08.2020;00:00:00;Mgˆa;0;1024.1
12500;08.08.2020;00:00:00;Mgˆa;0;1023.2
12385;08.08.2020;01:00:00;Mgˆa;0;1024.1
12500;08.08.2020;01:00:00;Mgˆa;0;1023.3
12530;08.08.2020;01:00:00;Mgˆa;0;1021.9
12560;08.08.2020;01:00:00;Mgˆa;0;1022.7
12385;08.08.2020;02:00:00;Mgˆa;1;1024.0
12500;08.08.2020;02:00:00;Mgˆa;0;1023.4
12520;08.08.2020;02:00:00;Mgˆa;0;1023.5
12530;08.08.2020;02:00:00;Mgˆa;0;1022.1
12560;08.08.2020;02:00:00;Mgˆa;0;1022.4
12424;08.08.2020;03:00:00;Mgˆa;1;1021.8
12530;08.08.2020;03:00:00;Mgˆa;0;1022.1
12385;08.08.2020;03:00:00;Mgˆa;1;1024.1
12488;08.08.2020;03:00:00;Mgˆa;1;1023.2
12500;08.08.2020;03:00:00;Mgˆa;0;1023.5
12520;08.08.2020;03:00:00;Mgˆa;0;1023.8
12560;08.08.2020;03:00:00;Mgˆa;0;1022.4
12690;08.08.2020;03:00:00;Mgˆa;1;1022.7
12424;08.08.2020;04:00:00;Mgˆa;2;1022.1
12500;08.08.2020;04:00:00;Mgˆa;0;1023.7
12520;08.08.2020;04:00:00;Mgˆa;0;1023.9
12530;08.08.2020;04:00:00;Mgˆa;0;1022.3
12560;08.08.2020;04:00:00;Mgˆa;0;1022.6
12566;08.08.2020;04:00:00;Mgˆa;0;1022.6
12690;08.08.2020;04:00:00;Mgˆa;1;1022.8
12520;08.08.2020;05:00:00;Mgˆa;0;1023.9
12530;08.08.2020;05:00:00;Mgˆa;0;1022.4
12146;08.08.2020;03:00:00;Mgˆa;0;1023.9
12399;08.08.2020;23:00:00;Mgˆa;0;1020.5
12399;09.08.2020;00:00:00;Mgˆa;0;1020.4
12465;09.08.2020;00:00:00;Mgˆa;0;1020.0
12424;09.08.2020;01:00:00;Mgˆa;0;1019.2
12465;09.08.2020;01:00:00;Mgˆa;0;1019.9
12500;09.08.2020;01:00:00;Mgˆa;1;1021.2
12530;09.08.2020;01:00:00;Mgˆa;0;1019.0
12670;09.08.2020;01:00:00;Mgˆa;0;1019.5
12690;09.08.2020;01:00:00;Mgˆa;0;1019.8
12399;09.08.2020;02:00:00;Mgˆa;1;1020.2
12465;09.08.2020;02:00:00;Mgˆa;1;1020.1
12500;09.08.2020;02:00:00;Mgˆa;2;1021.1
12530;09.08.2020;02:00:00;Mgˆa;0;1019.1
12670;09.08.2020;02:00:00;Mgˆa;0;1019.6
12690;09.08.2020;02:00:00;Mgˆa;0;1019.7
12295;09.08.2020;03:00:00;Mgˆa;6;1020.3
12399;09.08.2020;03:00:00;Mgˆa;2;1020.1
12424;09.08.2020;03:00:00;Mgˆa;0;1019.3
12465;09.08.2020;03:00:00;Mgˆa;1;1020.1
12500;09.08.2020;03:00:00;Mgˆa;2;1021.2
12520;09.08.2020;03:00:00;Mgˆa;1;1020.8
12530;09.08.2020;03:00:00;Mgˆa;0;1019.1
12560;09.08.2020;03:00:00;Mgˆa;0;1019.6
12566;09.08.2020;03:00:00;Mgˆa;0;1019.6
12670;09.08.2020;03:00:00;Mgˆa;1;1019.7
12690;09.08.2020;03:00:00;Mgˆa;0;1020.0
12424;09.08.2020;04:00:00;Mgˆa;1;1019.4
12500;09.08.2020;04:00:00;Mgˆa;3;1021.1
12530;09.08.2020;04:00:00;Mgˆa;0;1019.3
12560;09.08.2020;04:00:00;Mgˆa;0;1019.9
12670;09.08.2020;04:00:00;Mgˆa;1;1020.1
12690;09.08.2020;04:00:00;Mgˆa;0;1020.2
12670;09.08.2020;05:00:00;Mgˆa;3;1020.0
12690;09.08.2020;05:00:00;Mgˆa;0;1020.2
12670;09.08.2020;06:00:00;Mgˆa;2;1020.1
12690;09.08.2020;06:00:00;Mgˆa;6;1020.2
12497;09.08.2020;10:00:00;Burza;6;1018.6
12560;09.08.2020;10:00:00;Burza;5;1018.1
12300;09.08.2020;11:00:00;Burza;2;1018.0
12497;09.08.2020;11:00:00;Burza;7;1018.3
12560;09.08.2020;11:00:00;Burza;5;1018.1
12212;09.08.2020;04:00:00;Burza;3;1019.6
12212;09.08.2020;08:00:00;Burza;5;1019.6
12185;09.08.2020;12:00:00;Burza;6;1018.7
12230;09.08.2020;12:00:00;Burza;6;1018.4
12235;09.08.2020;12:00:00;Burza;7;1018.8
12300;09.08.2020;12:00:00;Burza;4;1017.6
12310;09.08.2020;12:00:00;Burza;7;1017.9
12399;09.08.2020;12:00:00;Burza;7;1017.6
12497;09.08.2020;12:00:00;Burza;7;1019.2
12205;09.08.2020;13:00:00;Burza;6;1017.7
12235;09.08.2020;13:00:00;Burza;7;1019.2
12295;09.08.2020;13:00:00;Burza;6;1017.7
12310;09.08.2020;13:00:00;Burza;7;1017.2
12399;09.08.2020;13:00:00;Burza;7;1018.8
12497;09.08.2020;13:00:00;Burza;7;1018.5
12185;09.08.2020;14:00:00;Burza;6;1018.0
12205;09.08.2020;14:00:00;Burza;7;1018.2
12235;09.08.2020;14:00:00;Burza;7;1018.7
12295;09.08.2020;14:00:00;Burza;5;1017.3
12310;09.08.2020;14:00:00;Burza;7;1016.9
12330;09.08.2020;14:00:00;Burza;7;1017.7
12488;09.08.2020;14:00:00;Burza;6;1016.5
12497;09.08.2020;14:00:00;Burza;7;1018.9
12540;09.08.2020;14:00:00;Burza;6;1016.8
12595;09.08.2020;14:00:00;Burza;7;1018.8
12105;09.08.2020;15:00:00;Burza;6;1018.3
12120;09.08.2020;15:00:00;Burza;5;1018.4
12230;09.08.2020;15:00:00;Burza;7;1017.8
12330;09.08.2020;15:00:00;Burza;7;1018.0
